masterid,sampleid,sampledate,latitude,longitude,county,smcshed,csci
SMC01902,SMC01902_07162012_BMI_RWB_1,7/16/2012 0:00,34.01036,-117.85602,Los Angeles,San Gabriel,0.64861009
SMC06918,SMC06918_07162012_BMI_RWB_1,7/16/2012 0:00,32.78184,-117.184,San Diego,Mission Bay and San Diego River,0.62178753
SMC19228,SMC19228_07162012_BMI_RWB_1,7/16/2012 0:00,32.66405,-116.98501,San Diego,Southern San Diego,0.65717984
SMC09174,SMC09174_07132012_BMI_RWB_1,7/13/2012 0:00,32.83971,-117.002,San Diego,Mission Bay and San Diego River,0.56613706
SMC10198,SMC10198_07132012_BMI_RWB_1,7/13/2012 0:00,32.82185,-116.97619,San Diego,Mission Bay and San Diego River,0.4234989
802S37697,802S37697_07122012_BMI_RWB_1,7/12/2012 0:00,33.87962,-117.21403,Riverside,San Jacinto,0.40744116
SMC01912,SMC01912_07122012_BMI_RWB_1,7/12/2012 0:00,34.23429,-118.60295,Los Angeles,Los Angeles,0.3943199
SMC02028,SMC02028_07122012_BMI_RWB_1,7/12/2012 0:00,34.12868,-118.16553,Los Angeles,Los Angeles,0.66822034
SMC07126,SMC07126_07122012_BMI_RWB_1,7/12/2012 0:00,32.84359,-117.03457,San Diego,Mission Bay and San Diego River,0.41761266
907S11430,SMC11430_07122012_BMI_RWB_1,7/12/2012 0:00,32.84837,-116.86004,San Diego,Mission Bay and San Diego River,0.89175651
801S01783,801S01783_07112012_BMI_RWB_1,7/11/2012 0:00,34.19018,-117.27275,San Bernardino,Upper Santa Ana,1.18529729
801S04078,801S04078_07112012_BMI_RWB_1,7/11/2012 0:00,33.99762,-117.72327,San Bernardino,Middle Santa Ana,0.56399671
SMC01772,SMC01772_07112012_BMI_RWB_1,7/11/2012 0:00,34.11001,-118.1228,Los Angeles,Los Angeles,0.59625569
SMC03222,SMC03222_07112012_BMI_RWB_1,7/11/2012 0:00,33.02209,-117.06725,San Diego,Central San Diego,0.59155701
SMC04532,SMC04532_07112012_BMI_RWB_1,7/11/2012 0:00,34.15595,-118.28771,Los Angeles,Los Angeles,0.6794878
909S14218,SMC14218_07112012_BMI_RWB_1,7/11/2012 0:00,32.82998,-116.73603,San Diego,Southern San Diego,1.00444948
801S02567,801S02567_07102012_BMI_RWB_1,7/10/2012 0:00,34.18472,-116.89688,San Bernardino,Upper Santa Ana,1.23744972
SMC05146,SMC05146_07102012_BMI_RWB_1,7/10/2012 0:00,32.84526,-116.61346,San Diego,Southern San Diego,0.99201693
801S01805,801S01805_07092012_BMI_RWB_1,7/9/2012 0:00,33.98668,-117.14229,Riverside,Upper Santa Ana,0.64400296
801S04471,801S04471_07092012_BMI_RWB_1,7/9/2012 0:00,34.11107,-117.14756,San Bernardino,Upper Santa Ana,0.7590198
SMC01413,SMC01413_07092012_BMI_RWB_1,7/9/2012 0:00,33.30552,-116.80627,San Diego,Northern San Diego,0.94167603
SMC01662,SMC01662_07092012_BMI_RWB_1,7/9/2012 0:00,33.9248,-117.95665,Orange,San Gabriel,0.57818974
SMC04121,SMC04121_07092012_BMI_RWB_1,7/9/2012 0:00,33.18466,-117.19833,San Diego,Central San Diego,0.58357835
SMC03737,SMC03737_07062012_BMI_RWB_1,7/6/2012 0:00,33.11968,-117.09259,San Diego,Central San Diego,0.50858081
SMC01689,SMC01689_07052012_BMI_RWB_1,7/5/2012 0:00,33.26814,-117.23574,San Diego,Northern San Diego,0.30015228
SMC03929,SMC03929_07052012_BMI_RWB_1,7/5/2012 0:00,33.17865,-117.30453,San Diego,Central San Diego,0.80880484
SMC03438,SMC03438_07022012_BMI_RWB_1,7/2/2012 0:00,33.93708,-117.79252,Orange,Lower Santa Ana,0.82517432
SMC05230,SMC05230_07022012_BMI_RWB_1,7/2/2012 0:00,33.87308,-117.75077,Orange,Lower Santa Ana,0.68677844
801XXX112,801XXX112_06282012_BMI_RWB_1,6/28/2012 0:00,34.26148,-117.46974,San Bernardino,Upper Santa Ana,1.02691415
SMC06302,SMC06302_06282012_BMI_RWB_1,6/28/2012 0:00,33.86699,-117.85366,Orange,Lower Santa Ana,0.58432304
SMC08094,SMC08094_06282012_BMI_RWB_1,6/28/2012 0:00,33.81951,-117.8536,Orange,Lower Santa Ana,0.49256677
SMC08414,SMC08414_06282012_BMI_RWB_1,6/28/2012 0:00,33.79629,-117.81995,Orange,Lower Santa Ana,0.4614872
SMC16045,SMC16045_06282012_BMI_RWB_1,6/28/2012 0:00,33.8819,-117.52249,Riverside,Middle Santa Ana,0.50949928
SMC24921,SMC24921_06282012_BMI_RWB_1,6/28/2012 0:00,33.87828,-117.55361,Riverside,Middle Santa Ana,0.24955413
403S06139,403S06139_06272012_BMI_RWB_1,6/27/2012 0:00,34.55464,-119.2405,Ventura,Santa Clara,0.51029031
403S06315,403S06315_06272012_BMI_RWB_1,6/27/2012 0:00,34.59223,-119.31033,Ventura,Santa Clara,0.918416
403S07227,403S07227_06272012_BMI_RWB_1,6/27/2012 0:00,34.56208,-119.16664,Ventura,Santa Clara,0.66845129
404S26868,404S26868_06262012_BMI_RWB_1,6/26/2012 0:00,34.09675,-118.71737,Los Angeles,Santa Monica Bay,0.73129612
404S32468,404S32468_06262012_BMI_RWB_1,6/26/2012 0:00,34.0999,-118.72304,Los Angeles,Santa Monica Bay,0.64755678
801RB8167,801RB8167_06262012_BMI_RWB_MCM_1,6/26/2012 0:00,34.16334,-117.18078,San Bernardino,Upper Santa Ana,1.18376246
SMC05296,SMC05296_06262012_BMI_RWB_1,6/26/2012 0:00,34.55457,-118.77525,Ventura,Santa Clara,1.0031734
404S35418,404S35418_06252012_BMI_RWB_1,6/25/2012 0:00,34.08262,-118.70857,Los Angeles,Santa Monica Bay,0.82231622
801CJW027,801CJW027_06252012_BMI_RWB_1,6/25/2012 0:00,34.3061,-117.4697,San Bernardino,Upper Santa Ana,0.97024914
SMC29064,SMC29064_06252012_BMI_RWB_1,6/25/2012 0:00,33.79564,-116.7426,Riverside,San Jacinto,0.89219419
SMC35837,SMC35837_06252012_BMI_RWB_1,6/25/2012 0:00,33.7364,-116.8261,Riverside,San Jacinto,0.63438174
404S34120,404S34120_06212012_BMI_RWB_1,6/21/2012 0:00,34.16558,-118.78918,Los Angeles,Santa Monica Bay,0.5899193
801CJW041,801CJW041_06212012_BMI_RWB_1,6/21/2012 0:00,34.29543,-117.45882,San Bernardino,Upper Santa Ana,1.01011057
801RB8327,801RB8327_06212012_BMI_RWB_1,6/21/2012 0:00,34.23325,-117.42639,San Bernardino,Upper Santa Ana,0.62675902
801WCC446,801WCC446_06212012_BMI_RWB_1,6/21/2012 0:00,34.18543,-117.18567,San Bernardino,Upper Santa Ana,1.17250499
SMC01824,SMC01824_06212012_BMI_RWB_1,6/21/2012 0:00,34.09116,-117.75598,Los Angeles,San Gabriel,0.66606163
SMC08655,SMC08655_06212012_BMI_RWB_1,6/21/2012 0:00,34.50823,-119.28406,Ventura,Ventura,1.10368672
SMC09325,SMC09325_06212012_BMI_RWB_1,6/21/2012 0:00,33.56252,-117.12886,Riverside,Northern San Diego,0.77159064
SMC11593,SMC11593_06212012_BMI_RWB_1,6/21/2012 0:00,33.4646,-117.27796,Riverside,Northern San Diego,0.92414146
SMC13391,SMC13391_06212012_BMI_RWB_1,6/21/2012 0:00,34.41791,-119.26998,Ventura,Ventura,0.93547004
SMC13630,SMC13630_06212012_BMI_RWB_1,6/21/2012 0:00,33.86119,-118.10351,Los Angeles,San Gabriel,0.62028659
SMC16446,SMC16446_06212012_BMI_RWB_1,6/21/2012 0:00,34.41319,-119.27282,Ventura,Ventura,0.85135989
404S25298,404S25298_06202012_BMI_RWB_1,6/20/2012 0:00,34.04553,-118.68732,Los Angeles,Santa Monica Bay,0.71648782
404S28068,404S28068_06202012_BMI_RWB_1,6/20/2012 0:00,34.13936,-118.70366,Los Angeles,Santa Monica Bay,0.61100412
404S35270,404S35270_06202012_BMI_RWB_1,6/20/2012 0:00,34.13325,-118.70656,Los Angeles,Santa Monica Bay,0.77184563
801RB8277,801RB8277_06202012_BMI_RWB_1,6/20/2012 0:00,34.19005,-117.25451,San Bernardino,Upper Santa Ana,1.19396725
801RB8751,801RB8751_06202012_BMI_RWB_1,6/20/2012 0:00,34.19146,-117.27421,San Bernardino,Upper Santa Ana,1.14750386
404S27470,404S27470_06192012_BMI_RWB_1,6/19/2012 0:00,34.17445,-118.76389,Ventura,Santa Monica Bay,0.46445822
404S31468,404S31468_06192012_BMI_RWB_1,6/19/2012 0:00,34.16874,-118.76171,Ventura,Santa Monica Bay,0.41002375
404S33670,404S33670_06192012_BMI_RWB_1,6/19/2012 0:00,34.15824,-118.70012,Los Angeles,Santa Monica Bay,0.48996428
801PLC469,801PLC469_06192012_BMI_RWB_1,6/19/2012 0:00,34.1116,-117.14689,San Bernardino,Upper Santa Ana,0.78520411
801RB8613,801RB8613_06192012_BMI_RWB_1,6/19/2012 0:00,33.98491,-117.12769,Riverside,Upper Santa Ana,0.8885652
SMC04008,SMC04008_06192012_BMI_RWB_1,6/19/2012 0:00,34.28342,-118.80803,Ventura,Calleguas,0.8815387
SMC05764,SMC05764_06192012_BMI_RWB_1,6/19/2012 0:00,34.23123,-119.11091,Ventura,Calleguas,0.34656351
SMC05956,SMC05956_06192012_BMI_RWB_1,6/19/2012 0:00,34.22875,-118.97109,Ventura,Calleguas,0.69324824
404S26670,404S26670_06182012_BMI_RWB_1,6/18/2012 0:00,34.16385,-118.76205,Los Angeles,Santa Monica Bay,0.5958414
404S28270,404S28270_06182012_BMI_RWB_1,6/18/2012 0:00,34.13663,-118.75725,Los Angeles,Santa Monica Bay,0.56885714
801RB8262,801RB8262_06182012_BMI_RWB_1,6/18/2012 0:00,33.89362,-117.57578,Riverside,Middle Santa Ana,0.33510846
801RB8572,801RB8572_06182012_BMI_RWB_1,6/18/2012 0:00,34.06755,-117.29098,San Bernardino,Upper Santa Ana,0.57379159
SMC01934,SMC01934_06152012_BMI_RWB_1,6/15/2012 0:00,33.49,-117.66595,Orange,San Juan,0.56827563
SMC01987,SMC01987_06152012_BMI_RWB_2,6/15/2012 0:00,33.59028,-117.71185,Orange,San Juan,0.66640424
SMC05379,SMC05379_06152012_BMI_RWB_1,6/15/2012 0:00,33.72777,-117.77913,Orange,Lower Santa Ana,0.3551135
403S06660,403S06660_06142012_BMI_RWB_1,6/14/2012 0:00,34.42963,-118.92373,Ventura,Santa Clara,0.95669621
801SAR351,801SAR351_06142012_BMI_RWB_MCM_1,6/14/2012 0:00,33.97295,-117.51806,Riverside,Middle Santa Ana,0.75417397
403S06283,403S06283_06132012_BMI_RWB_1,6/13/2012 0:00,34.69386,-118.86079,Ventura,Santa Clara,1.18119325
403S07024,403S07024_06132012_BMI_RWB_1,6/13/2012 0:00,34.6092,-118.75771,Los Angeles,Santa Clara,0.35582777
801STC532,801STC532_06122012_BMI_RWB_1,6/12/2012 0:00,33.77896,-117.83864,Orange,Lower Santa Ana,0.70939431
801SDC504,801SDC504_06112012_BMI_RWB_1,6/11/2012 0:00,33.65657,-117.76426,Orange,Lower Santa Ana,0.38092277
845CTC480,845CTC480_06112012_BMI_RWB_1,6/11/2012 0:00,33.80415,-118.08258,Los Angeles,San Gabriel,0.45382896
SMC04132,SMC04132_06112012_BMI_RWB_1,6/11/2012 0:00,34.21472,-118.88416,Ventura,Calleguas,0.65471918
SMC05332,SMC05332_06112012_BMI_RWB_1,6/11/2012 0:00,34.18682,-118.90741,Ventura,Calleguas,0.69603059
SMC06036,SMC06036_06112012_BMI_RWB_1,6/11/2012 0:00,34.23092,-118.9349,Ventura,Calleguas,0.7891202
801S10259,801S10259_06072012_BMI_RWB_1,6/7/2012 0:00,33.64888,-117.69845,Orange,Lower Santa Ana,0.70544684
SMC01464,SMC01464_06072012_BMI_RWB_1,6/7/2012 0:00,34.27516,-118.52666,Los Angeles,Los Angeles,0.68552339
SMC02712,SMC02712_06072012_BMI_RWB_1,6/7/2012 0:00,34.36179,-118.30348,Los Angeles,Los Angeles,0.98925479
801S03111,801S03111_06062012_BMI_RWB_1,6/6/2012 0:00,34.24536,-117.61053,San Bernardino,Middle Santa Ana,0.86901271
SMC00080,SMC00080_06062012_BMI_RWB_MCM_1,6/6/2012 0:00,34.32909,-118.08188,Los Angeles,Los Angeles,0.80718934
SMC01656,SMC01656_06062012_BMI_RWB_1,6/6/2012 0:00,34.15633,-118.53627,Los Angeles,Los Angeles,0.69219839
SMC04880,SMC04880_06062012_BMI_RWB_1,6/6/2012 0:00,34.30884,-118.09829,Los Angeles,Los Angeles,0.99169765
402MTCUNF,402MTCUNF_06052012_BMI_RWB_1,6/5/2012 0:00,34.5175,-119.3792,Ventura,Ventura,1.13228109
801EEWADD,801EEWADD_06052012_BMI_RWB_1,6/5/2012 0:00,34.1873,-117.5205,San Bernardino,Middle Santa Ana,1.26390112
801RB8289,801RB8289_06052012_BMI_RWB_1,6/5/2012 0:00,34.2861,-117.45338,San Bernardino,Upper Santa Ana,1.06393445
802S33361,802S33361_06052012_BMI_RWB_1,6/5/2012 0:00,33.73906,-116.72515,Riverside,San Jacinto,0.96310161
802S25949,802S25949_06042012_BMI_RWB_1,6/4/2012 0:00,33.79441,-116.7482,Riverside,San Jacinto,1.06859595
802S33561,802S33561_06042012_BMI_RWB_1,6/4/2012 0:00,33.74356,-116.7103,Riverside,San Jacinto,0.99167685
402S09503,SMC09503_06042012_BMI_RWB_1,6/4/2012 0:00,34.49757,-119.33913,Ventura,Ventura,0.94066618
SMC11343,SMC11343_06042012_BMI_RWB_1,6/4/2012 0:00,34.3728,-119.30859,Ventura,Ventura,0.85564589
SMC13599,SMC13599_06042012_BMI_RWB_1,6/4/2012 0:00,34.49889,-119.34172,Ventura,Ventura,0.96463994
901S06969,901S06969_05312012_BMI_RWB_1,5/31/2012 0:00,33.55334,-117.39579,Riverside,San Juan,0.8068595
901S11685,901S11685_05312012_BMI_RWB_1,5/31/2012 0:00,33.5099,-117.6348,Orange,San Juan,0.62029393
907CONECR,907CONECR_05312012_BMI_RWB_1,5/31/2012 0:00,32.89028,-116.76306,San Diego,Mission Bay and San Diego River,0.92186874
901S12942,901S12942_05302012_BMI_RWB_1,5/30/2012 0:00,33.4779,-117.6785,Orange,San Juan,0.56936939
907S03786,907S03786_05302012_BMI_RWB_1,5/30/2012 0:00,32.89421,-116.65844,San Diego,Mission Bay and San Diego River,1.20608577
903S06113,903S06113_05232012_BMI_RWB_1,5/23/2012 0:00,33.2645,-116.8131,San Diego,Northern San Diego,0.9283391
905S15201,905S15201_05232012_BMI_RWB_1,5/23/2012 0:00,33.11778,-116.85444,San Diego,Central San Diego,0.73641257
906S02902,SMC02902_08022011_BMI_RWB_1,8/2/2011 0:00,32.94907,-117.06443,San Diego,Central San Diego,0.77588195
SMC09162,SMC09162_08012011_BMI_RWB_1,8/1/2011 0:00,32.84087,-116.70988,San Diego,Southern San Diego,0.98939451
SMC16266,SMC16266_08012011_BMI_RWB_1,8/1/2011 0:00,32.81855,-116.75313,San Diego,Southern San Diego,0.88802322
SMC05402,SMC05402_07282011_BMI_RWB_1,7/28/2011 0:00,32.80468,-116.57311,San Diego,Southern San Diego,0.92962258
SMC00665,SMC00665_07272011_BMI_RWB_1,7/27/2011 0:00,33.274,-117.23159,San Diego,Northern San Diego,0.52167578
SMC03110,SMC03110_07262011_BMI_RWB_1,7/26/2011 0:00,32.81105,-117.07335,San Diego,Mission Bay and San Diego River,0.68713741
SMC04134,SMC04134_07262011_BMI_RWB_1,7/26/2011 0:00,32.82874,-117.05243,San Diego,Mission Bay and San Diego River,0.77008443
801RB8339,801RB8339_07252011_BMI_RWB_1,7/25/2011 0:00,33.76507,-117.46598,Riverside,Middle Santa Ana,0.81359246
SMC04426,SMC04426_07252011_BMI_RWB_1,7/25/2011 0:00,33.00696,-116.66995,San Diego,Mission Bay and San Diego River,0.83544561
SMC04682,SMC04682_07252011_BMI_RWB_1,7/25/2011 0:00,32.97115,-116.64814,San Diego,Mission Bay and San Diego River,1.15240447
SMC01164,SMC01164_07222011_BMI_RWB_1,7/22/2011 0:00,34.35078,-118.57968,Los Angeles,Santa Clara,0.60276649
SMC12814,SMC12814_07222011_BMI_RWB_1,7/22/2011 0:00,34.04892,-118.84641,Los Angeles,Santa Monica Bay,0.85028143
SMC02591,SMC02591_07212011_BMI_RWB_1,7/21/2011 0:00,34.51783,-119.37846,Ventura,Ventura,0.93527696
SMC05407,SMC05407_07212011_BMI_RWB_1,7/21/2011 0:00,34.50124,-119.35043,Ventura,Ventura,1.05726919
SMC06863,SMC06863_07212011_BMI_RWB_1,7/21/2011 0:00,34.49417,-119.30534,Ventura,Ventura,1.01788844
801RB8590,801RB8590_07202011_BMI_RWB_1,7/20/2011 0:00,34.17256,-116.83406,San Bernardino,Upper Santa Ana,0.84588838
SMC01174,SMC01174_07202011_BMI_RWB_1,7/20/2011 0:00,33.01677,-117.01646,San Diego,Central San Diego,0.79671146
SMC02417,SMC02417_07202011_BMI_RWB_1,7/20/2011 0:00,33.13385,-117.06236,San Diego,Central San Diego,0.57674575
801RB8512,801RB8512_07192011_BMI_RWB_1,7/19/2011 0:00,34.17309,-117.01221,San Bernardino,Upper Santa Ana,0.91119012
801RB8607,801RB8607_07192011_BMI_RWB_1,7/19/2011 0:00,34.18269,-116.8662,San Bernardino,Upper Santa Ana,0.95303391
801RB8618,801RB8618_07192011_BMI_RWB_1,7/19/2011 0:00,34.16124,-116.80664,San Bernardino,Upper Santa Ana,0.97595847
SMC00345,SMC00345_07192011_BMI_RWB_1,7/19/2011 0:00,33.21048,-117.22484,San Diego,Central San Diego,0.5701193
SMC00958,SMC00958_07192011_BMI_RWB_1,7/19/2011 0:00,33.82532,-117.99894,Orange,San Gabriel,0.247141
903S02145,SMC02145_07192011_BMI_RWB_1,7/19/2011 0:00,33.26934,-117.03146,San Diego,Northern San Diego,1.01925597
SMC02206,SMC02206_07192011_BMI_RWB_1,7/19/2011 0:00,33.87098,-117.85002,Orange,Lower Santa Ana,0.51139814
801RB8629,801RB8629_07142011_BMI_RWB_1,7/14/2011 0:00,33.9584,-117.06491,Riverside,Upper Santa Ana,0.70961324
SMC01979,SMC01979_07142011_BMI_RWB_1,7/14/2011 0:00,34.45205,-119.13624,Ventura,Santa Clara,0.97378641
SMC04795,SMC04795_07142011_BMI_RWB_1,7/14/2011 0:00,34.47989,-119.17067,Ventura,Ventura,0.97108365
403S01728,403S01728_07132011_BMI_RWB_1,7/13/2011 0:00,34.5749,-118.46002,Los Angeles,Santa Clara,1.25857131
SMC00479,SMC00479_07132011_BMI_RWB_1,7/13/2011 0:00,34.2634,-119.24095,Ventura,Santa Clara,0.50203231
SMC00857,SMC00857_07132011_BMI_RWB_1,7/13/2011 0:00,33.24609,-117.30088,San Diego,Northern San Diego,0.43263907
SMC01215,SMC01215_07132011_BMI_RWB_1,7/13/2011 0:00,34.33968,-119.06784,Ventura,Santa Clara,0.86731796
SMC05165,SMC05165_07122011_BMI_RWB_2,7/12/2011 9:45,33.58183,-117.25571,Riverside,Northern San Diego,0.84321099
403S01536,403S01536_07122011_BMI_RWB_1,7/12/2011 0:00,34.56909,-118.39212,Los Angeles,Santa Clara,0.98197339
802SJC453,802SJC453_07122011_BMI_RWB_1,7/12/2011 0:00,33.73882,-116.82834,Riverside,San Jacinto,0.70582313
SMC00899,SMC00899_07122011_BMI_RWB_1,7/12/2011 0:00,33.71747,-117.7888,Orange,Lower Santa Ana,0.3183807
SMC01923,SMC01923_07122011_BMI_RWB_1,7/12/2011 0:00,33.67221,-117.78872,Orange,Lower Santa Ana,0.53283862
801SAR528,801SAR528_07112011_BMI_RWB_1,7/11/2011 0:00,33.87273,-117.71305,Orange,Lower Santa Ana,0.65784422
SMC00766,SMC00766_07112011_BMI_RWB_2,7/11/2011 0:00,33.65718,-117.83739,Orange,Lower Santa Ana,0.55493073
801S01523,801S01523_07072011_BMI_RWB_1,7/7/2011 0:00,34.09536,-116.98226,San Bernardino,Upper Santa Ana,0.80345259
801S00903,801S00903_07062011_BMI_RWB_1,7/6/2011 0:00,34.17832,-116.8473,San Bernardino,Upper Santa Ana,0.93559744
801S01655,801S01655_07062011_BMI_RWB_1,7/6/2011 0:00,34.0805,-117.06359,San Bernardino,Upper Santa Ana,1.04180114
SMC05199,SMC05199_07062011_BMI_RWB_1,7/6/2011 0:00,34.40412,-119.28071,Ventura,Ventura,1.00730755
SMC16980,SMC16980_07062011_BMI_RWB_1,7/6/2011 0:00,34.43268,-119.24974,Ventura,Ventura,1.03839419
801S02123,801S02123_07052011_BMI_RWB_1,7/5/2011 0:00,34.10814,-117.20168,San Bernardino,Upper Santa Ana,0.78790433
SMC04750,SMC04750_07052011_BMI_RWB_1,7/5/2011 0:00,34.041,-118.58149,Los Angeles,Santa Monica Bay,1.00507852
802S11394,802S11394_06302011_BMI_RWB_1,6/30/2011 0:00,33.71296,-116.7678,Riverside,San Jacinto,1.02040905
802S25288,802S25288_06302011_BMI_RWB_1,6/30/2011 0:00,33.71951,-116.76214,Riverside,San Jacinto,0.92488916
SMC02452,SMC02452_06302011_BMI_RWB_1,6/30/2011 0:00,34.2733,-118.89985,Ventura,Calleguas,0.65952328
SMC02644,SMC02644_06302011_BMI_RWB_1,6/30/2011 0:00,34.18157,-118.88652,Ventura,Calleguas,0.65735909
SMC05524,SMC05524_06302011_BMI_RWB_1,6/30/2011 0:00,34.27032,-118.91723,Ventura,Calleguas,0.64353069
SMC02536,SMC02536_06292011_BMI_RWB_1,6/29/2011 0:00,34.26861,-118.6736,Ventura,Calleguas,0.60007522
SMC03304,SMC03304_06292011_BMI_RWB_1,6/29/2011 0:00,34.28829,-118.72312,Ventura,Calleguas,0.59191749
SMC03988,SMC03988_06292011_BMI_RWB_1,6/29/2011 0:00,34.21322,-118.89766,Ventura,Calleguas,0.92529398
802S03234,802S03234_06282011_BMI_RWB_1,6/28/2011 0:00,33.66152,-116.62741,Riverside,San Jacinto,0.82111771
802S10146,802S10146_06282011_BMI_RWB_1,6/28/2011 0:00,33.70541,-116.73356,Riverside,San Jacinto,0.88875282
SMC01504,SMC01504_06282011_BMI_RWB_1,6/28/2011 0:00,34.25327,-117.71385,Los Angeles,San Gabriel,0.89538019
SMC05902,SMC05902_06282011_BMI_RWB_1,6/28/2011 0:00,34.03432,-118.51218,Los Angeles,Santa Monica Bay,0.54564553
SMC11384,SMC11384_06282011_BMI_RWB_1,6/28/2011 0:00,34.09552,-118.66521,Los Angeles,Santa Monica Bay,1.17230173
801S02749,801S02749_06272011_BMI_RWB_1,6/27/2011 0:00,33.93015,-117.37436,Riverside,Middle Santa Ana,0.67514416
SMC00684,SMC00684_06272011_BMI_RWB_1,6/27/2011 0:00,34.09698,-118.02373,Los Angeles,Los Angeles,0.43670957
801S01367,801S01367_06232011_BMI_RWB_1,6/23/2011 0:00,34.21451,-117.32889,San Bernardino,Upper Santa Ana,1.09544489
SMC01555,SMC01555_06232011_BMI_RWB_1,6/23/2011 0:00,33.54998,-117.77966,Orange,San Juan,0.56979985
SMC04956,SMC04956_06232011_BMI_RWB_1,6/23/2011 0:00,34.42708,-118.57409,Los Angeles,Santa Clara,0.82107137
SMC08540,SMC08540_06232011_BMI_RWB_1,6/23/2011 0:00,34.44828,-118.61769,Los Angeles,Santa Clara,0.68863323
SMC08157,SMC08157_06222011_BMI_RWB_1,6/22/2011 10:30,33.53913,-117.26484,Riverside,Northern San Diego,0.6128873
801S00791,801S00791_06222011_BMI_RWB_1,6/22/2011 0:00,34.2792,-117.44664,San Bernardino,Upper Santa Ana,0.92558683
801S02464,801S02464_06222011_BMI_RWB_1,6/22/2011 0:00,34.24635,-117.64321,San Bernardino,Middle Santa Ana,0.6162299
SMC11181,SMC11181_06212011_BMI_RWB_1,6/21/2011 14:00,33.88882,-117.50296,Riverside,Middle Santa Ana,0.51336566
SMC07085,SMC07085_06212011_BMI_RWB_1,6/21/2011 10:00,33.88382,-117.51705,Riverside,Middle Santa Ana,0.46282327
403STC086,403STC086_06212011_BMI_RWB_MCM_1,6/21/2011 0:00,34.55667,-119.20611,Ventura,Santa Clara,1.00743207
801S01559,801S01559_06212011_BMI_RWB_1,6/21/2011 0:00,34.20984,-117.45726,San Bernardino,Middle Santa Ana,0.9010729
SMC00748,SMC00748_06212011_BMI_RWB_1,6/21/2011 0:00,34.07548,-118.0788,Los Angeles,Los Angeles,0.27648349
SMC00830,SMC00830_06212011_BMI_RWB_1,6/21/2011 0:00,33.94305,-118.16606,Los Angeles,Los Angeles,0.39062057
SMC01358,SMC01358_06212011_BMI_RWB_1,6/21/2011 0:00,33.90965,-118.24673,Los Angeles,Los Angeles,0.39595901
SMC18169,SMC18169_06202011_BMI_RWB_1,6/20/2011 16:00,33.89175,-117.57191,Riverside,Middle Santa Ana,0.45763405
SMC01692,SMC01692_06202011_BMI_RWB_1,6/20/2011 0:00,34.19798,-118.16972,Los Angeles,Los Angeles,0.80380144
SMC02804,SMC02804_06202011_BMI_RWB_MCM_1,6/20/2011 0:00,34.14534,-118.40866,Los Angeles,Los Angeles,0.6972046
403S02363,403S02363_06162011_BMI_RWB_1,6/16/2011 0:00,34.55885,-119.15456,Ventura,Santa Clara,1.07551273
801RB8622,801RB8622_06162011_BMI_RWB_1,6/16/2011 0:00,33.80956,-117.35659,Riverside,Middle Santa Ana,0.82923516
SMC01257,SMC01257_06162011_BMI_RWB_1,6/16/2011 0:00,33.60842,-117.61859,Orange,San Juan,0.68284466
403S04868,403S04868_06152011_BMI_RWB_1,6/15/2011 0:00,34.40491,-118.93943,Ventura,Santa Clara,1.00332255
404S14952,404S14952_06152011_BMI_RWB_MCM_1,6/15/2011 0:00,34.14268,-118.70089,Los Angeles,Santa Monica Bay,0.50140008
404S18666,404S18666_06152011_BMI_RWB_1,6/15/2011 0:00,34.17206,-118.76375,Ventura,Santa Monica Bay,0.53032815
801RB8404,801RB8404_06152011_BMI_RWB_1,6/15/2011 0:00,34.06094,-117.54088,San Bernardino,Middle Santa Ana,0.42200732
403S02764,403S02764_06142011_BMI_RWB_1,6/14/2011 0:00,34.44778,-118.7549,Ventura,Santa Clara,0.83178895
403S01136,403S01136_06132011_BMI_RWB_1,6/13/2011 0:00,34.62762,-118.74403,Los Angeles,Santa Clara,1.03591758
801RB8593,801RB8593_06132011_BMI_RWB_1,6/13/2011 0:00,33.69836,-117.87577,Orange,Lower Santa Ana,0.36483836
SMC00632,SMC00632_06132011_BMI_RWB_1,6/13/2011 0:00,34.14874,-118.55604,Los Angeles,Los Angeles,0.49038395
404S16232,404S16232_06092011_BMI_RWB_1,6/9/2011 0:00,34.12549,-118.75317,Los Angeles,Santa Monica Bay,0.45503348
801RB8467,801RB8467_06092011_BMI_RWB_1,6/9/2011 0:00,33.7827,-117.47785,Riverside,Middle Santa Ana,0.79907048
801RB8511,801RB8511_06092011_BMI_RWB_1,6/9/2011 0:00,33.73535,-117.65601,Orange,Lower Santa Ana,0.93057539
404S13416,404S13416_06082011_BMI_RWB_1,6/8/2011 0:00,34.09875,-118.71594,Los Angeles,Santa Monica Bay,0.76466739
404S13672,404S13672_06082011_BMI_RWB_1,6/8/2011 0:00,34.0754,-118.70292,Los Angeles,Santa Monica Bay,0.74064523
801RB8439,801RB8439_06082011_BMI_RWB_1,6/8/2011 0:00,33.86874,-117.53366,Riverside,Middle Santa Ana,0.42263311
801RB8558,801RB8558_06082011_BMI_RWB_1,6/8/2011 0:00,33.87139,-117.53842,Riverside,Middle Santa Ana,0.36305137
404S11880,404S11880_06072011_BMI_RWB_1,6/7/2011 0:00,34.12529,-118.70827,Los Angeles,Santa Monica Bay,0.68773645
